Class,Image,Latitude,Longitude
Forest,Forest_1658.jpg,50.49157439019785,9.849795064862555
Forest,Forest_1880.jpg,49.425625617710125,8.146938011996586
Forest,Forest_236.jpg,46.135849500045964,11.615950689869347
Forest,Forest_1894.jpg,48.753718973184384,11.807551595290613
Forest,Forest_2345.jpg,47.89885534520084,6.349519622463042
Forest,Forest_2423.jpg,45.009913731950796,7.318623715896582
Forest,Forest_550.jpg,43.03409275867735,10.352052066961068
Forest,Forest_2812.jpg,53.36752324867043,8.782121120550377
Forest,Forest_961.jpg,51.004837605189834,8.879385372599044
Forest,Forest_975.jpg,43.009936212432706,10.449735061930753
Forest,Forest_2806.jpg,46.57721204976016,8.790986965990896
Forest,Forest_2190.jpg,48.3030598648895,10.270097623966842
Forest,Forest_1499.jpg,53.32302281163962,8.762123293244635
Forest,Forest_785.jpg,48.830176954357235,9.097794887718358
Forest,Forest_949.jpg,50.8428408176854,8.721943029249159
Forest,Forest_791.jpg,59.20814922759141,11.969525017653346
Forest,Forest_2184.jpg,51.623272576054624,9.515856683100095
Forest,Forest_1466.jpg,48.12965613625543,10.069182405323355
Forest,Forest_1300.jpg,52.060582428137415,9.969286411410971
Forest,Forest_64.jpg,54.54387927147344,6.417280064834656
Forest,Forest_2609.jpg,54.525948235528055,6.398302351552949
Forest,Forest_1314.jpg,54.62051195601799,6.265523706438667
Forest,Forest_70.jpg,49.83643298917306,10.534850888459397
Forest,Forest_1472.jpg,49.99414630025812,8.504449315960985
Forest,Forest_2153.jpg,42.97408631651698,9.097617953760754
Forest,Forest_2635.jpg,49.92098666749123,8.384455962778036
Forest,Forest_746.jpg,54.51479961440048,6.437371555214885
Forest,Forest_58.jpg,42.51076262752994,12.700031897716775
Forest,Forest_1328.jpg,42.91771945646108,9.752631539667734
Forest,Forest_752.jpg,53.19482994721481,8.514079102007376
Forest,Forest_2621.jpg,50.75958396021582,8.870934106753714
Forest,Forest_2147.jpg,54.46119994465421,11.559030873481415
Forest,Forest_2966.jpg,50.185213960923186,9.323897684949454
Forest,Forest_815.jpg,44.747291698207974,10.613872244807103
Forest,Forest_801.jpg,54.632556344888556,12.197814848931401
Forest,Forest_2972.jpg,47.950363311994906,7.868134110497633
Forest,Forest_197.jpg,49.789309536759625,6.611717273548462
Forest,Forest_829.jpg,49.2034909142843,9.360928228755794
Forest,Forest_2782.jpg,46.582935122330134,8.73161035524728
Forest,Forest_2796.jpg,50.67559043075693,10.10814595595158
Forest,Forest_183.jpg,46.11984443379648,11.547887379221951
Forest,Forest_168.jpg,49.70010950413036,10.685967231249899
Forest,Forest_1512.jpg,48.578313119213654,10.261337859782266
Forest,Forest_1274.jpg,50.42725159857791,7.494733832621183
Forest,Forest_2769.jpg,39.360653736081744,10.549522853476342
Forest,Forest_1260.jpg,43.021639917995174,10.450010458010777
Forest,Forest_1506.jpg,53.194789807273054,8.504333991220077
Forest,Forest_154.jpg,49.313429371783194,9.261520820690679
Forest,Forest_2027.jpg,52.097587689390146,11.704616464703332
Forest,Forest_2741.jpg,50.49734336176145,9.859068407073384
Forest,Forest_2999.jpg,51.74640619884432,7.6948134804365615
Forest,Forest_1248.jpg,50.05634209418871,9.275518814632392
Forest,Forest_632.jpg,54.4276884487985,11.968430226901772
Forest,Forest_626.jpg,44.533130067866296,7.915848254240493
Forest,Forest_2755.jpg,48.377708554897545,11.253099506121789
Forest,Forest_2033.jpg,49.84088934162413,10.670130743841927
Forest,Forest_140.jpg,48.124052683418164,10.042848666718019
Forest,Forest_2580.jpg,58.95928356247565,11.81658406470628
Forest,Forest_1089.jpg,49.203328597859084,9.274722945073382
Forest,Forest_395.jpg,49.202573539728704,12.072081482022902
Forest,Forest_1937.jpg,51.51093665930571,8.116765996139373
Forest,Forest_381.jpg,63.53520247199854,11.183857967692203
Forest,Forest_1923.jpg,50.03572599404999,9.316418791889792
Forest,Forest_2594.jpg,42.922788655195646,9.474744273701774
Forest,Forest_1076.jpg,48.726150563967096,9.481601097356645
Forest,Forest_1710.jpg,42.39622645731836,11.776770312058419
Forest,Forest_2219.jpg,45.55885585936391,7.6003120963569435
Forest,Forest_1704.jpg,51.75880773590088,9.699870618434815
Forest,Forest_1062.jpg,52.15645369033645,11.862528060664006
Forest,Forest_418.jpg,42.98128020545706,9.483166029012748
Forest,Forest_430.jpg,43.29815357906156,12.035468862657332
Forest,Forest_2543.jpg,39.38954106512124,10.580345523413346
Forest,Forest_2225.jpg,46.11908967098966,11.581504715510093
Forest,Forest_356.jpg,48.76362227994097,9.008526224261114
Forest,Forest_342.jpg,47.888973216632735,10.165104978835817
Forest,Forest_1738.jpg,50.65086569199349,8.449357586746588
Forest,Forest_2231.jpg,48.97530969531824,9.386088398565342
Forest,Forest_2557.jpg,46.90358744879913,10.887590550413188
Forest,Forest_424.jpg,47.16800608847498,12.94214168470328
Forest,Forest_354.jpg,48.76942583605391,8.713863491684638
Forest,Forest_2227.jpg,49.07735756628408,12.008393612024031
Forest,Forest_2541.jpg,42.998131335674586,10.457423391219983
Forest,Forest_432.jpg,49.81187603860121,10.609909747739088
Forest,Forest_1048.jpg,42.98632596209974,10.465108824023593
Forest,Forest_426.jpg,49.71166546796231,10.695381552169744
Forest,Forest_2555.jpg,39.29965652749414,10.40620507330571
Forest,Forest_2233.jpg,48.83093277275408,9.513342253312194
Forest,Forest_340.jpg,48.12420993584953,10.025373522272847
Forest,Forest_1712.jpg,48.26634252934796,10.032145884243878
Forest,Forest_368.jpg,45.837836338020495,8.965357666646764
Forest,Forest_1074.jpg,49.71737690641522,10.704595746281184
Forest,Forest_2569.jpg,45.8495350925433,8.973720496962725
Forest,Forest_1060.jpg,42.98045113948956,9.650568431390589
Forest,Forest_1706.jpg,48.99016965299748,11.96962181122357
Forest,Forest_1935.jpg,42.77463798945565,11.741626160081072
Forest,Forest_397.jpg,47.99624920302441,7.258159940762123
Forest,Forest_2582.jpg,54.01629399817861,8.47203800605344
Forest,Forest_2596.jpg,50.38852355007913,9.847099958664991
Forest,Forest_1921.jpg,43.11507045417721,9.804040592500522
Forest,Forest_383.jpg,48.846143120871666,9.390664644253935
Forest,Forest_1909.jpg,49.910213609163286,8.255658988708358
Forest,Forest_630.jpg,44.8989486305958,10.786871123314807
Forest,Forest_2743.jpg,39.309795815375026,10.478494174198598
Forest,Forest_2025.jpg,47.71560303354188,7.684056075191094
Forest,Forest_156.jpg,50.21992386048521,9.207237587329299
Forest,Forest_1538.jpg,50.65186133844417,10.14436354855983
Forest,Forest_142.jpg,48.11772845844464,10.068370752101965
Forest,Forest_2031.jpg,43.041955875830354,10.484522147636998
Forest,Forest_2757.jpg,50.65788385333625,10.126119543514701
Forest,Forest_624.jpg,55.85172715940676,6.543031991834918
Forest,Forest_1276.jpg,51.024677589629235,8.73207670766452
Forest,Forest_1510.jpg,48.56623686767578,10.296310693471614
Forest,Forest_2019.jpg,49.67813355469552,10.586119192110939
Forest,Forest_1504.jpg,48.6742743424733,6.445031058040428
Forest,Forest_618.jpg,47.480862702680895,12.490006170108629
Forest,Forest_1262.jpg,50.922043497427914,8.277198953003612
Forest,Forest_2780.jpg,44.5028007769022,8.357657406492551
Forest,Forest_2958.jpg,43.99338880013175,11.059915769575522
Forest,Forest_1289.jpg,49.25887579858231,6.381704243964103
Forest,Forest_195.jpg,42.974818406733355,9.61065346176227
Forest,Forest_181.jpg,47.78186516321773,6.804799867373703
Forest,Forest_2794.jpg,50.07043612835642,9.096298637567514
Forest,Forest_817.jpg,59.142688902842956,6.038080451321189
Forest,Forest_2964.jpg,49.677760359345164,10.613130742579736
Forest,Forest_2970.jpg,52.07472491203799,11.709979415729517
Forest,Forest_803.jpg,52.02596150698387,11.944451315382086
Forest,Forest_744.jpg,48.44834306831644,11.229856806432483
Forest,Forest_2637.jpg,48.27210314304704,10.04101558065642
Forest,Forest_2151.jpg,45.88445675342972,12.185570776808458
Forest,Forest_1458.jpg,44.08901601147737,11.136104896114224
Forest,Forest_2145.jpg,47.84790215344464,10.153978405336993
Forest,Forest_2623.jpg,46.12568623860454,11.548156865535459
Forest,Forest_988.jpg,49.98322516274584,8.474257309533286
Forest,Forest_750.jpg,51.55436943564725,9.586325649907025
Forest,Forest_66.jpg,54.53178163045529,6.397931161529552
Forest,Forest_778.jpg,54.02213153200263,8.471964081572105
Forest,Forest_1302.jpg,48.41344705178949,10.71754465439339
Forest,Forest_1464.jpg,47.76852615408843,7.678069677019896
Forest,Forest_2179.jpg,46.63481443944056,8.72863044841757
Forest,Forest_1470.jpg,52.1399524471501,9.817018782448947
Forest,Forest_72.jpg,54.340080953476914,7.063227823287694
Forest,Forest_1316.jpg,42.92367587021412,9.736769883516809
Forest,Forest_787.jpg,47.99025225604614,6.367220397135586
Forest,Forest_99.jpg,44.259787963321855,11.736486895203731
Forest,Forest_2192.jpg,53.19165358983597,10.569167469533681
Forest,Forest_2186.jpg,59.05177386338897,11.485021807969762
Forest,Forest_793.jpg,48.46405612737946,8.985386526461417
Forest,Forest_2838.jpg,43.97556204678526,11.011441778975795
Forest,Forest_963.jpg,50.2980799123999,10.036698270324193
Forest,Forest_2810.jpg,52.404421776472326,10.487930511623667
Forest,Forest_2804.jpg,49.75402471518177,10.541009258972938
Forest,Forest_977.jpg,53.16588298427345,10.423523790202776
Forest,Forest_1882.jpg,48.431544764224405,8.834098665656347
Forest,Forest_220.jpg,50.427013508892884,7.4764443303430514
Forest,Forest_2353.jpg,39.4371782618458,10.092128975391326
Forest,Forest_2435.jpg,48.99822351931295,11.929369860457095
Forest,Forest_546.jpg,51.50186341190544,9.566930701151769
Forest,Forest_552.jpg,49.89296216245134,9.97390596371592
Forest,Forest_1128.jpg,49.96000097862471,8.249288159534192
Forest,Forest_2421.jpg,49.74890892049122,10.704122121112661
Forest,Forest_2347.jpg,50.782934588868045,8.86165421221116
Forest,Forest_1896.jpg,42.43231014465661,11.865117976018206
Forest,Forest_234.jpg,44.04840149347096,11.11841117924015
Forest,Forest_1666.jpg,43.31723296860011,12.099671220028883
Forest,Forest_1100.jpg,50.95563994182365,8.787346424808474
Forest,Forest_2409.jpg,46.79924989305445,11.11668555574297
Forest,Forest_1114.jpg,48.526194380905196,11.418920315872883
Forest,Forest_1672.jpg,47.69263443722614,7.681773510805111
Forest,Forest_208.jpg,54.1557022332278,10.739985227677419
Forest,Forest_2390.jpg,43.718260773451966,10.317824967362826
Forest,Forest_1699.jpg,48.085513069861754,10.178604720214855
Forest,Forest_1841.jpg,48.108656907215234,10.105811497868299
Forest,Forest_585.jpg,43.22815840460492,12.19264674106946
Forest,Forest_591.jpg,49.610861116661376,10.710067155981521
Forest,Forest_1855.jpg,48.6816784434786,8.842646183852791
Forest,Forest_2384.jpg,50.23981249654707,9.613237904030912
Forest,Forest_1869.jpg,59.16457818237337,11.493708960451194
Forest,Forest_1868.jpg,39.878968203298136,9.054423880584423
Forest,Forest_590.jpg,55.90421994262837,8.85043665399182
Forest,Forest_2385.jpg,42.42113611602756,11.71466463138139
Forest,Forest_1854.jpg,48.737446785020005,9.429695283727073
Forest,Forest_1840.jpg,48.73323915367112,12.117371336750443
Forest,Forest_1698.jpg,42.980405553873865,9.658539787778532
Forest,Forest_2391.jpg,47.900616234711684,10.477531681278348
Forest,Forest_584.jpg,55.86057912098073,6.522670932428951
Forest,Forest_1115.jpg,49.5711145567675,6.242685044570131
Forest,Forest_209.jpg,48.50422451379378,11.118655460480708
Forest,Forest_1673.jpg,48.533855300029714,9.988986938579918
Forest,Forest_1667.jpg,43.01033029574403,9.531248004517014
Forest,Forest_2408.jpg,54.406443276757784,6.507224217528688
Forest,Forest_1101.jpg,49.4407017115005,6.727982992973472
Forest,Forest_2420.jpg,45.84514789500785,12.115769842040205
Forest,Forest_1129.jpg,47.686887787747956,7.690584610886844
Forest,Forest_553.jpg,45.656250958507954,11.995614297058763
Forest,Forest_235.jpg,42.071467527737866,12.214907408300487
Forest,Forest_1897.jpg,49.93689188405638,8.521287007967704
Forest,Forest_2346.jpg,39.29992739090111,10.38360147296697
Forest,Forest_2352.jpg,54.59122144136653,6.302613528982035
Forest,Forest_221.jpg,43.00472337821528,9.475374713935475
Forest,Forest_1883.jpg,52.128116061093785,11.99096218402918
Forest,Forest_547.jpg,59.507033023463954,12.387791686665114
Forest,Forest_2434.jpg,54.303516641125796,12.160108457853447
Forest,Forest_976.jpg,52.173310426259675,11.879082837718181
Forest,Forest_2805.jpg,49.840758776808045,10.67916610114956
Forest,Forest_2811.jpg,43.13976454287612,9.695519155677978
Forest,Forest_962.jpg,45.84952655869675,8.94861022844308
Forest,Forest_2187.jpg,48.481655546102175,11.073723875454412
Forest,Forest_2839.jpg,48.45821015172906,9.002971815234165
Forest,Forest_792.jpg,54.24231321350672,6.307334443402809
Forest,Forest_98.jpg,50.056363285561204,9.266441312974013
Forest,Forest_786.jpg,49.345732139761644,8.037035525573748
Forest,Forest_2193.jpg,48.561899196621106,11.548156218672322
Forest,Forest_1471.jpg,54.54949767064497,6.406863999206022
Forest,Forest_2178.jpg,48.05018722035963,10.219761942777525
Forest,Forest_1317.jpg,43.045888820823045,10.344329991584377
Forest,Forest_73.jpg,42.986436876501074,9.626713696916394
Forest,Forest_1303.jpg,39.33393432803378,10.138960363012362
Forest,Forest_779.jpg,51.03056211667833,8.750583254815735
Forest,Forest_67.jpg,49.64177246177487,6.343375990922648
Forest,Forest_1465.jpg,50.92103522803695,13.129593914656597
Forest,Forest_2144.jpg,49.588617221737174,6.328459388757509
Forest,Forest_751.jpg,50.26599534707452,9.047059604435622
Forest,Forest_989.jpg,52.45135416421102,11.779110733375756
Forest,Forest_2622.jpg,49.72137548649309,10.315924422708376
Forest,Forest_2636.jpg,49.83494931185189,9.086049679024834
Forest,Forest_745.jpg,46.88875614176007,10.845412006857732
Forest,Forest_1459.jpg,42.94606204176021,9.506792760217305
Forest,Forest_2150.jpg,48.98290092084004,11.914392203066452
Forest,Forest_802.jpg,49.611100402871735,10.678798769577957
Forest,Forest_2971.jpg,48.96960433774596,9.34163962159536
Forest,Forest_2965.jpg,50.30266202138215,8.864138438262382
Forest,Forest_816.jpg,52.167467210077234,11.878705372919534
Forest,Forest_180.jpg,50.82619046494516,9.002082300730741
Forest,Forest_2795.jpg,49.48434829194474,8.915677823132862
Forest,Forest_1288.jpg,43.092756084370116,9.726941255252992
Forest,Forest_2959.jpg,51.46915299691209,8.113249418248854
Forest,Forest_2781.jpg,49.70685437220006,10.623107480195277
Forest,Forest_194.jpg,49.061279980740274,9.303909984281656
Forest,Forest_1505.jpg,44.07762796059585,11.119454107167616
Forest,Forest_1263.jpg,42.92377730885661,9.720836899724134
Forest,Forest_619.jpg,50.78875155077728,8.843203508234774
Forest,Forest_1277.jpg,49.64612408571209,12.055742023131717
Forest,Forest_2018.jpg,50.77205425963059,8.982978503344983
Forest,Forest_1511.jpg,42.9459165149863,9.538661160499915
Forest,Forest_2030.jpg,39.82796957844759,9.020222117728675
Forest,Forest_143.jpg,49.00957231144286,12.060457815963197
Forest,Forest_1539.jpg,50.20077218927054,9.340636943107418
Forest,Forest_625.jpg,45.561501806522145,11.821047666252527
Forest,Forest_2756.jpg,39.87621722909547,8.926090454913814
Forest,Forest_2742.jpg,51.84045583912091,13.487363507553592
Forest,Forest_631.jpg,39.32764558214799,10.45624647984177
Forest,Forest_157.jpg,49.929755399940646,9.17708765827682
Forest,Forest_2024.jpg,45.59623176548273,11.954441077804837
Forest,Forest_1908.jpg,49.450638118316945,8.027668549118111
Forest,Forest_2597.jpg,59.642657032923424,12.351391540000561
Forest,Forest_382.jpg,48.994977634620284,9.096870045308997
Forest,Forest_1920.jpg,51.72923156688089,9.755865958421673
Forest,Forest_396.jpg,50.09616578871157,9.306470789110648
Forest,Forest_1934.jpg,49.22662830327094,6.369211535470384
Forest,Forest_2583.jpg,49.669565037610596,12.209202300829238
Forest,Forest_1061.jpg,54.69980646968418,11.465660135040807
Forest,Forest_2568.jpg,49.11857371725231,9.424015880576965
Forest,Forest_1707.jpg,50.663903535421525,10.107870838392275
Forest,Forest_369.jpg,50.83204581334621,8.983630406165512
Forest,Forest_1713.jpg,43.25120291917941,12.041143610513572
Forest,Forest_1075.jpg,45.674153268036356,12.13825843096138
Forest,Forest_2554.jpg,47.04662086990705,9.6122090153712
Forest,Forest_427.jpg,49.07712523796311,12.017286360525173
Forest,Forest_341.jpg,52.221526666997235,11.82327375174347
Forest,Forest_2232.jpg,47.12908894948936,12.5469116579952
Forest,Forest_2226.jpg,49.067146926675946,9.295041530716059
Forest,Forest_355.jpg,50.88402025102858,8.947216400266184
Forest,Forest_1049.jpg,49.690469501287986,12.207284778436225
Forest,Forest_433.jpg,42.52880589557017,12.685265233094311
Forest,Forest_2540.jpg,48.806686382009275,9.177446428326961
Forest,Forest_1071.jpg,52.053183740540675,12.061864799786761
Forest,Forest_2578.jpg,51.544325830729704,10.01380322001732
Forest,Forest_1717.jpg,54.27737341328179,7.507900676235986
Forest,Forest_1703.jpg,51.04540420215497,8.597587007475541
Forest,Forest_379.jpg,47.66507241599875,7.777002264014275
Forest,Forest_1065.jpg,42.438351380099334,11.857494684350643
Forest,Forest_2544.jpg,54.51458657922816,6.427343899701852
Forest,Forest_437.jpg,50.96139976490922,8.741043990392736
Forest,Forest_351.jpg,50.23531134639099,9.66501755071441
Forest,Forest_2222.jpg,44.07351226109846,11.06223248235359
Forest,Forest_2236.jpg,47.66685489739745,6.704323476010796
Forest,Forest_345.jpg,47.7749928002647,6.844261140293594
Forest,Forest_423.jpg,41.71894747851497,12.378910351051811
Forest,Forest_1059.jpg,49.35757497413378,8.05471028969429
Forest,Forest_2550.jpg,59.378321398828426,9.32481419296659
Forest,Forest_1918.jpg,46.1443961539518,11.640050087869206
Forest,Forest_2587.jpg,53.666221188765526,8.495047790607416
Forest,Forest_1930.jpg,63.55870944851536,11.172567989167707
Forest,Forest_392.jpg,50.40595548688846,8.940071729309397
Forest,Forest_1924.jpg,47.874906746792554,7.875991747774741
Forest,Forest_386.jpg,45.57700871616075,7.649841410563131
Forest,Forest_2593.jpg,48.52764580952484,7.400058290183837
Forest,Forest_1515.jpg,49.07151722722769,12.008040633813152
Forest,Forest_609.jpg,50.662993221367614,10.199811334388796
Forest,Forest_1273.jpg,54.335418029080955,6.485576677375602
Forest,Forest_1267.jpg,46.12455016031705,11.598587682758073
Forest,Forest_2008.jpg,46.141883216545004,11.607820109554169
Forest,Forest_1501.jpg,41.69486795964091,12.401088316568172
Forest,Forest_2020.jpg,42.90933263609429,10.492454905585493
Forest,Forest_1529.jpg,49.89474347160306,11.017353973611845
Forest,Forest_153.jpg,49.91050216509952,9.97425915211078
Forest,Forest_635.jpg,44.7023949443546,10.536637861875176
Forest,Forest_2746.jpg,47.75368516299968,6.957856167111928
Forest,Forest_2752.jpg,46.59472054078156,8.77395752437602
Forest,Forest_621.jpg,48.987086607649125,9.359527221089927
Forest,Forest_147.jpg,51.488757917566666,7.937662547454976
Forest,Forest_2034.jpg,54.51250613276366,6.349599435429193
Forest,Forest_812.jpg,48.824270769132326,9.150933461336493
Forest,Forest_2961.jpg,39.22394570073614,10.16783100284976
Forest,Forest_2975.jpg,42.13795282297477,8.936081984003476
Forest,Forest_806.jpg,49.89394809732838,11.062547524637559
Forest,Forest_190.jpg,45.06776098679911,7.272598969438959
Forest,Forest_2785.jpg,49.466156553309936,8.977514405815663
Forest,Forest_1298.jpg,49.72722354353078,10.316082528265783
Forest,Forest_2791.jpg,49.71884973806185,10.548917728560294
Forest,Forest_2949.jpg,48.570743553723574,10.335571686133598
Forest,Forest_184.jpg,51.74696560016394,10.092805861493568
Forest,Forest_1461.jpg,43.092806551583934,9.71895326955583
Forest,Forest_2168.jpg,42.56017668104062,12.730459237572889
Forest,Forest_63.jpg,53.62061018033846,10.528006040602765
Forest,Forest_1307.jpg,47.78132046700367,6.870024328118077
Forest,Forest_77.jpg,48.73201783433245,8.86712354327391
Forest,Forest_769.jpg,50.15936857676733,10.462434472755671
Forest,Forest_1313.jpg,49.20652858208043,6.327270813398726
Forest,Forest_1475.jpg,47.894818288104176,10.165236113601482
Forest,Forest_2154.jpg,49.4661544626974,8.968547808444084
Forest,Forest_999.jpg,51.75847284493568,10.111909118669153
Forest,Forest_741.jpg,48.99094836006067,9.16147944615329
Forest,Forest_2632.jpg,50.30362657444328,9.709109820683475
Forest,Forest_2626.jpg,42.07234314171574,12.183529090868761
Forest,Forest_755.jpg,55.4533845424439,6.4684220121174905
Forest,Forest_1449.jpg,50.24005515625051,8.496055600955291
Forest,Forest_2140.jpg,48.097214355418835,10.080256280641485
Forest,Forest_966.jpg,48.45315285120197,11.282806900937391
Forest,Forest_2815.jpg,47.92740730295343,7.912115780337263
Forest,Forest_2801.jpg,53.67794122133768,8.504747214087987
Forest,Forest_8.jpg,52.20729998614861,10.766039838449139
Forest,Forest_972.jpg,51.45292278587711,9.822231988095252
Forest,Forest_2197.jpg,59.16599655021627,6.036063961301325
